ViolationPrecinct,datetime_rnd,counts,counts_hat
10,2017-06-24 16:00:00,0,1.33118852901551
10,2017-06-24 16:15:00,0,1.20087320732344
10,2017-06-24 16:30:00,2,1.35281870535552
10,2017-06-24 16:45:00,1,1.39183631393102
10,2017-06-24 17:00:00,2,1.48581973656419
10,2017-06-24 17:15:00,0,1.41088066954401
10,2017-06-24 17:30:00,4,1.31015538036447
10,2017-06-24 17:45:00,0,1.202429656091
10,2017-06-24 18:00:00,0,1.21541251738489
10,2017-06-24 18:15:00,0,1.2028682320648
10,2017-06-24 18:30:00,0,1.20303799199952
10,2017-06-24 18:45:00,0,1.16503445677056
10,2017-06-24 19:00:00,0,0.656818738140745
10,2017-06-24 19:15:00,0,0.601990259081484
10,2017-06-24 19:30:00,0,0.576409129051817
10,2017-06-24 19:45:00,0,0.562870230131426
10,2017-06-24 20:00:00,0,0.625752623298335
10,2017-06-24 20:15:00,0,0.65421665813868
10,2017-06-24 20:30:00,0,0.647490785497118
10,2017-06-24 20:45:00,0,0.626333574970867
10,2017-06-24 21:00:00,0,0.788547996690195
10,2017-06-24 21:15:00,0,0.805231513702506
10,2017-06-24 21:30:00,0,0.815913061873919
10,2017-06-24 21:45:00,0,0.917902181524693
10,2017-06-24 22:00:00,0,0.950021129109721
10,2017-06-24 22:15:00,1,1.00694264135276
10,2017-06-24 22:30:00,0,1.05073331361968
10,2017-06-24 22:45:00,0,1.03908219052053
10,2017-06-24 23:00:00,0,0.893150125694563
10,2017-06-24 23:15:00,0,0.836796655878472
10,2017-06-24 23:30:00,0,0.863296274962933
10,2017-06-24 23:45:00,0,0.83424582101177
10,2017-06-25 00:00:00,0,0.605986018092868
10,2017-06-25 00:15:00,0,0.582545546469038
10,2017-06-25 00:30:00,0,0.537281963662023
10,2017-06-25 00:45:00,0,0.48946257142592
10,2017-06-25 01:00:00,0,0.481578037805601
10,2017-06-25 01:15:00,0,0.479174458622731
10,2017-06-25 01:30:00,0,0.477562954282717
10,2017-06-25 01:45:00,0,0.474301006052832
10,2017-06-25 02:00:00,0,0.319557725793536
10,2017-06-25 02:15:00,0,0.324464571423783
10,2017-06-25 02:30:00,0,0.322528092685597
10,2017-06-25 02:45:00,0,0.313114640079417
10,2017-06-25 03:00:00,0,0.211451352006023
10,2017-06-25 03:15:00,0,0.218045922201592
10,2017-06-25 03:30:00,0,0.208121030793672
10,2017-06-25 03:45:00,0,0.194760155800233
10,2017-06-25 04:00:00,0,0.0711077296605851
10,2017-06-25 04:15:00,0,0.0699154559140298
10,2017-06-25 04:30:00,0,0.0692628091206797
10,2017-06-25 04:45:00,0,0.0691975911366349
10,2017-06-25 05:00:00,0,0.231269899603362
10,2017-06-25 05:15:00,0,0.236438892472059
10,2017-06-25 05:30:00,0,0.239685182744758
10,2017-06-25 05:45:00,0,0.243946946408311
10,2017-06-25 06:00:00,0,0.650128461806497
10,2017-06-25 06:15:00,0,0.686911222168775
10,2017-06-25 06:30:00,0,0.711998893986321
10,2017-06-25 06:45:00,0,0.727891062123031
10,2017-06-25 07:00:00,0,0.683783433630331
10,2017-06-25 07:15:00,0,0.682590532364829
10,2017-06-25 07:30:00,0,0.680123570662853
10,2017-06-25 07:45:00,0,0.675837071253433
10,2017-06-25 08:00:00,0,0.610445840555676
10,2017-06-25 08:15:00,0,0.605260860586863
10,2017-06-25 08:30:00,0,0.627137712800676
10,2017-06-25 08:45:00,0,0.754690946283736
10,2017-06-25 09:00:00,0,0.735865643965387
10,2017-06-25 09:15:00,0,0.79265413999555
10,2017-06-25 09:30:00,0,0.770229641032716
10,2017-06-25 09:45:00,1,0.779435008344119
10,2017-06-25 10:00:00,1,1.08895938776776
10,2017-06-25 10:15:00,0,1.06041593047611
10,2017-06-25 10:30:00,0,1.04530193207189
10,2017-06-25 10:45:00,0,1.04466618137762
10,2017-06-25 11:00:00,0,0.896699311523008
10,2017-06-25 11:15:00,1,0.883532916167017
10,2017-06-25 11:30:00,0,0.94028262243814
10,2017-06-25 11:45:00,1,0.950818968562844
10,2017-06-25 12:00:00,4,1.15781033954529
10,2017-06-25 12:15:00,3,1.20347079990723
10,2017-06-25 12:30:00,1,1.0734439407782
10,2017-06-25 12:45:00,1,0.903348627744158
10,2017-06-25 13:00:00,2,0.666643069103697
10,2017-06-25 13:15:00,2,0.716414029031884
10,2017-06-25 13:30:00,0,0.758971134116124
10,2017-06-25 13:45:00,0,0.689231833775116
10,2017-06-25 14:00:00,0,0.622321503015045
10,2017-06-25 14:15:00,0,0.627506958665732
10,2017-06-25 14:30:00,4,0.703930265918678
10,2017-06-25 14:45:00,1,0.767893429237785
10,2017-06-25 15:00:00,1,0.95539874602673
10,2017-06-25 15:15:00,3,0.906727880808214
10,2017-06-25 15:30:00,2,0.87531295338221
10,2017-06-25 15:45:00,0,0.991820875571832
10,2017-06-25 16:00:00,4,0.863845966141986
10,2017-06-25 16:15:00,0,0.81073268073135
10,2017-06-25 16:30:00,0,0.74761693792114
10,2017-06-25 16:45:00,0,0.726718562625111
10,2017-06-25 17:00:00,0,0.747056163039792
10,2017-06-25 17:15:00,3,0.743338515887634
10,2017-06-25 17:30:00,0,0.738596157421127
10,2017-06-25 17:45:00,0,0.735904528293823
10,2017-06-25 18:00:00,0,0.74173983549604
10,2017-06-25 18:15:00,1,0.74183253030312
10,2017-06-25 18:30:00,0,0.741377083030623
10,2017-06-25 18:45:00,0,0.734865195793428
10,2017-06-25 19:00:00,0,0.425810734215885
10,2017-06-25 19:15:00,0,0.408071435484305
10,2017-06-25 19:30:00,0,0.398213235505811
10,2017-06-25 19:45:00,0,0.393634512893395
10,2017-06-25 20:00:00,0,0.427055863344042
10,2017-06-25 20:15:00,1,0.42856873917967
10,2017-06-25 20:30:00,0,0.429324609463238
10,2017-06-25 20:45:00,0,0.430716040950234
10,2017-06-25 21:00:00,0,0.552361543970355
10,2017-06-25 21:15:00,0,0.561419544678066
10,2017-06-25 21:30:00,0,0.567837732226835
10,2017-06-25 21:45:00,0,0.572083835074406
10,2017-06-25 22:00:00,0,0.576353693103706
10,2017-06-25 22:15:00,0,0.578271373792652
10,2017-06-25 22:30:00,0,0.57945138514067
10,2017-06-25 22:45:00,0,0.578572701541527
10,2017-06-25 23:00:00,0,0.506617048732949
10,2017-06-25 23:15:00,0,0.501454942987684
10,2017-06-25 23:30:00,0,0.498405790029534
10,2017-06-25 23:45:00,0,0.495012910897052
10,2017-06-26 00:00:00,0,0.569449371891289
10,2017-06-26 00:15:00,0,0.571950194801448
10,2017-06-26 00:30:00,0,0.573862781851569
10,2017-06-26 00:45:00,0,0.574513919586605
10,2017-06-26 01:00:00,0,0.587593143139177
10,2017-06-26 01:15:00,0,0.588500014598129
10,2017-06-26 01:30:00,0,0.589076677017749
10,2017-06-26 01:45:00,0,0.587886524913027
10,2017-06-26 02:00:00,0,0.397519252802689
10,2017-06-26 02:15:00,0,0.388329581793447
10,2017-06-26 02:30:00,0,0.382886055954344
10,2017-06-26 02:45:00,0,0.379469611155942
10,2017-06-26 03:00:00,0,0.242745301392908
10,2017-06-26 03:15:00,0,0.23852756617816
10,2017-06-26 03:30:00,0,0.236061510054263
10,2017-06-26 03:45:00,0,0.234360199320986
10,2017-06-26 04:00:00,0,0.0872386551219331
10,2017-06-26 04:15:00,0,0.0856373588133811
10,2017-06-26 04:30:00,0,0.0847559857599604
10,2017-06-26 04:45:00,0,0.0845711025095003
10,2017-06-26 05:00:00,0,0.282090647281481
10,2017-06-26 05:15:00,0,0.28904006025605
10,2017-06-26 05:30:00,0,0.293213204127638
10,2017-06-26 05:45:00,1,0.331539049920139
10,2017-06-26 06:00:00,0,0.930590617847676
10,2017-06-26 06:15:00,0,1.01598624431293
10,2017-06-26 06:30:00,0,1.03629782340645
10,2017-06-26 06:45:00,0,1.16257604831695
10,2017-06-26 07:00:00,2,1.06712346314121
10,2017-06-26 07:15:00,0,0.960140394393346
10,2017-06-26 07:30:00,0,0.979899056255331
10,2017-06-26 07:45:00,3,1.14347826401989
10,2017-06-26 08:00:00,5,1.0027043612648
10,2017-06-26 08:15:00,0,0.860314884605402
10,2017-06-26 08:30:00,0,0.784464874763488
10,2017-06-26 08:45:00,0,0.773452454270184
10,2017-06-26 09:00:00,0,0.615576037331092
10,2017-06-26 09:15:00,5,0.599548830664146
10,2017-06-26 09:30:00,0,0.590328670642083
10,2017-06-26 09:45:00,0,0.706346307906505
10,2017-06-26 10:00:00,1,1.13809552358438
10,2017-06-26 10:15:00,3,1.1212860777021
10,2017-06-26 10:30:00,3,1.13683586820826
10,2017-06-26 10:45:00,1,1.13968998924333
10,2017-06-26 11:00:00,0,0.939610265528907
10,2017-06-26 11:15:00,0,0.883946365421803
10,2017-06-26 11:30:00,0,0.867941543463683
10,2017-06-26 11:45:00,0,0.861452847960078
10,2017-06-26 12:00:00,4,0.974974756024554
10,2017-06-26 12:15:00,4,0.985469349810238
10,2017-06-26 12:30:00,0,0.989092190156184
10,2017-06-26 12:45:00,0,0.985458148150345
10,2017-06-26 13:00:00,0,0.735006959319781
10,2017-06-26 13:15:00,0,0.713733930396212
10,2017-06-26 13:30:00,0,0.700099312647793
10,2017-06-26 13:45:00,0,0.691326720434924
10,2017-06-26 14:00:00,5,0.815306577554028
10,2017-06-26 14:15:00,0,0.84023859565875
10,2017-06-26 14:30:00,5,0.779274681322189
10,2017-06-26 14:45:00,4,0.725461743871887
10,2017-06-26 15:00:00,0,0.973822326116978
10,2017-06-26 15:15:00,0,0.998012016985594
10,2017-06-26 15:30:00,4,1.01450346928732
10,2017-06-26 15:45:00,2,1.22735480103457
10,2017-06-26 16:00:00,4,1.11833764153809
10,2017-06-26 16:15:00,0,1.0775091070728
10,2017-06-26 16:30:00,5,1.13731632361574
10,2017-06-26 16:45:00,5,1.15797354590396
10,2017-06-26 17:00:00,5,1.17125959991334
10,2017-06-26 17:15:00,0,1.29066943040637
10,2017-06-26 17:30:00,0,1.26029667985149
10,2017-06-26 17:45:00,0,1.26526131420684
10,2017-06-26 18:00:00,4,1.18642186024825
10,2017-06-26 18:15:00,3,1.08113553485789
10,2017-06-26 18:30:00,1,0.98493138390146
10,2017-06-26 18:45:00,0,0.960161553615822
10,2017-06-26 19:00:00,0,0.550292770900412
10,2017-06-26 19:15:00,3,0.518556126349702
10,2017-06-26 19:30:00,1,0.499997002869584
10,2017-06-26 19:45:00,2,0.491329171070955
10,2017-06-26 20:00:00,1,0.549323214608848
10,2017-06-26 20:15:00,0,0.554238648752741
10,2017-06-26 20:30:00,5,0.544087432945423
10,2017-06-26 20:45:00,0,0.535421901602913
10,2017-06-26 21:00:00,0,0.711118557762216
10,2017-06-26 21:15:00,1,0.729286925611518
10,2017-06-26 21:30:00,0,0.749964148341558
10,2017-06-26 21:45:00,0,0.802150362858741
10,2017-06-26 22:00:00,0,0.802533997590589
10,2017-06-26 22:15:00,1,0.785619729934424
10,2017-06-26 22:30:00,1,0.788694680430496
10,2017-06-26 22:45:00,2,0.774928611858717
10,2017-06-26 23:00:00,0,0.700734632396384
10,2017-06-26 23:15:00,5,0.686209054375949
10,2017-06-26 23:30:00,0,0.676107147720808
10,2017-06-26 23:45:00,1,0.651631449744849
10,2017-06-27 00:00:00,1,0.666875821394505
13,2017-06-20 00:15:00,0,0.782370752864865
13,2017-06-20 00:30:00,1,0.786771708127509
13,2017-06-20 00:45:00,0,0.805953452693116
13,2017-06-20 01:00:00,0,0.707362966794545
13,2017-06-20 01:15:00,0,0.705073400609395
13,2017-06-20 01:30:00,0,0.703852187429654
13,2017-06-20 01:45:00,0,0.702878456860697
13,2017-06-20 02:00:00,0,0.554252204352621
13,2017-06-20 02:15:00,0,0.551867473112814
13,2017-06-20 02:30:00,0,0.550115759204797
13,2017-06-20 02:45:00,0,0.548740078278528
13,2017-06-20 03:00:00,0,0.351295929178353
13,2017-06-20 03:15:00,0,0.349291550709695
13,2017-06-20 03:30:00,0,0.347829945719814
13,2017-06-20 03:45:00,0,0.346691464430978
13,2017-06-20 04:00:00,0,0.17340939327522
13,2017-06-20 04:15:00,0,0.172541418204412
13,2017-06-20 04:30:00,0,0.171912347695737
13,2017-06-20 04:45:00,0,0.171424937194891
13,2017-06-20 05:00:00,0,0.268080387899963
13,2017-06-20 05:15:00,0,0.268811096278957
13,2017-06-20 05:30:00,0,0.272207118392958
13,2017-06-20 05:45:00,1,0.29140628607196
13,2017-06-20 06:00:00,6,2.54948072317452
13,2017-06-20 06:15:00,1,2.97649673064819
13,2017-06-20 06:30:00,7,3.06522667260121
13,2017-06-20 06:45:00,0,3.22173185535107
13,2017-06-20 07:00:00,3,3.9432942244716
13,2017-06-20 07:15:00,9,4.12695277671411
13,2017-06-20 07:30:00,17,3.50108277650506
13,2017-06-20 07:45:00,0,3.55301406550785
13,2017-06-20 08:00:00,7,3.37966801861643
13,2017-06-20 08:15:00,0,3.41921059676437
13,2017-06-20 08:30:00,0,2.5378191367063
13,2017-06-20 08:45:00,0,2.0503618740189
13,2017-06-20 09:00:00,0,2.18312017186496
13,2017-06-20 09:15:00,0,2.56054856565606
13,2017-06-20 09:30:00,15,2.90055502783612
13,2017-06-20 09:45:00,0,3.18096439273494
13,2017-06-20 10:00:00,0,4.1255901129041
13,2017-06-20 10:15:00,0,4.56569375854951
13,2017-06-20 10:30:00,15,4.28790896706282
13,2017-06-20 10:45:00,0,4.30560117049346
13,2017-06-20 11:00:00,0,4.7810180129644
13,2017-06-20 11:15:00,0,5.47581418307303
13,2017-06-20 11:30:00,0,5.03707341466214
13,2017-06-20 11:45:00,0,3.77836767047323
13,2017-06-20 12:00:00,0,3.3556558314988
13,2017-06-20 12:15:00,0,3.02150022236774
13,2017-06-20 12:30:00,0,2.88854603732803
13,2017-06-20 12:45:00,0,2.78609595182343
13,2017-06-20 13:00:00,0,2.02293475942537
13,2017-06-20 13:15:00,0,1.96126917550085
13,2017-06-20 13:30:00,0,1.92018571940093
13,2017-06-20 13:45:00,0,2.05203469710906
13,2017-06-20 14:00:00,0,2.28945694360577
13,2017-06-20 14:15:00,0,2.26523567194232
13,2017-06-20 14:30:00,0,2.0184966140264
13,2017-06-20 14:45:00,0,2.0716785850204
13,2017-06-20 15:00:00,17,2.9827252408889
13,2017-06-20 15:15:00,0,2.86505127338474
13,2017-06-20 15:30:00,0,2.70552573054077
13,2017-06-20 15:45:00,0,2.72847795485083
13,2017-06-20 16:00:00,0,2.95153672611203
13,2017-06-20 16:15:00,0,4.01241667056498
13,2017-06-20 16:30:00,0,5.05405304732612
13,2017-06-20 16:45:00,0,4.47779929024894
13,2017-06-20 17:00:00,6,3.25109981299698
13,2017-06-20 17:15:00,0,2.99172475100076
13,2017-06-20 17:30:00,6,2.89957886177878
13,2017-06-20 17:45:00,9,3.10216435800752
13,2017-06-20 18:00:00,0,3.3203415777344
13,2017-06-20 18:15:00,0,3.44372403022971
13,2017-06-20 18:30:00,7,2.96396458296027
13,2017-06-20 18:45:00,1,2.57115850526933
13,2017-06-20 19:00:00,0,0.631111056641174
13,2017-06-20 19:15:00,0,0.592879901748424
13,2017-06-20 19:30:00,0,0.563395246551131
13,2017-06-20 19:45:00,1,0.544853976269367
13,2017-06-20 20:00:00,0,0.480136567941954
13,2017-06-20 20:15:00,0,0.486490131713643
13,2017-06-20 20:30:00,0,0.483627740911282
13,2017-06-20 20:45:00,0,0.472494786305269
13,2017-06-20 21:00:00,3,1.04114725668396
13,2017-06-20 21:15:00,1,1.10600538674671
13,2017-06-20 21:30:00,4,1.11865492680385
13,2017-06-20 21:45:00,2,1.0764926871541
13,2017-06-20 22:00:00,0,0.66671353427237
13,2017-06-20 22:15:00,0,0.662801284495016
13,2017-06-20 22:30:00,0,0.65832805190245
13,2017-06-20 22:45:00,1,0.651043848402834
13,2017-06-20 23:00:00,0,1.337283428956
13,2017-06-20 23:15:00,7,1.39869499043751
13,2017-06-20 23:30:00,2,1.39103212607569
13,2017-06-20 23:45:00,0,1.35055210317748
13,2017-06-21 00:00:00,0,0.802187830435315
13,2017-06-21 00:15:00,0,0.800764103693055
13,2017-06-21 00:30:00,0,0.789119088831191
13,2017-06-21 00:45:00,0,0.771473201257685
13,2017-06-21 01:00:00,0,0.665726656513843
13,2017-06-21 01:15:00,0,0.663055895614073
13,2017-06-21 01:30:00,0,0.661237534248803
13,2017-06-21 01:45:00,0,0.659322546997643
13,2017-06-21 02:00:00,0,0.519214780273518
13,2017-06-21 02:15:00,0,0.516757430661741
13,2017-06-21 02:30:00,0,0.515178572531931
13,2017-06-21 02:45:00,0,0.513387237343285
13,2017-06-21 03:00:00,0,0.328188956146574
13,2017-06-21 03:15:00,0,0.326155090645136
13,2017-06-21 03:30:00,0,0.32486259893115
13,2017-06-21 03:45:00,0,0.323548548237954
13,2017-06-21 04:00:00,0,0.161641843444894
13,2017-06-21 04:15:00,0,0.160768318079288
13,2017-06-21 04:30:00,0,0.160218027860189
13,2017-06-21 04:45:00,0,0.159877010913186
13,2017-06-21 05:00:00,0,0.250254485410897
13,2017-06-21 05:15:00,0,0.250998758153387
13,2017-06-21 05:30:00,0,0.251504568542619
13,2017-06-21 05:45:00,4,0.274622265318272
13,2017-06-21 06:00:00,0,2.40280088696742
13,2017-06-21 06:15:00,5,2.76673161316972
13,2017-06-21 06:30:00,5,2.96202328878812
13,2017-06-21 06:45:00,2,3.01698991446831
13,2017-06-21 07:00:00,0,3.21361812473145
13,2017-06-21 07:15:00,7,3.27183129670985
13,2017-06-21 07:30:00,8,3.08283507240788
13,2017-06-21 07:45:00,15,2.77566110903179
13,2017-06-21 08:00:00,0,2.20561851023199
13,2017-06-21 08:15:00,0,2.24672252583942
13,2017-06-21 08:30:00,0,2.07145926742044
13,2017-06-21 08:45:00,0,1.85232678947444
13,2017-06-21 09:00:00,0,2.00716077346085
13,2017-06-21 09:15:00,0,2.01327231802235
13,2017-06-21 09:30:00,0,2.0193700181859
13,2017-06-21 09:45:00,0,2.03629772051326
13,2017-06-21 10:00:00,0,2.60518495211363
13,2017-06-21 10:15:00,0,2.66462665498765
13,2017-06-21 10:30:00,0,2.93890573795261
13,2017-06-21 10:45:00,8,3.19067552211341
13,2017-06-21 11:00:00,0,3.50496949474659
13,2017-06-21 11:15:00,0,3.70968066120577
13,2017-06-21 11:30:00,0,3.40203221611284
13,2017-06-21 11:45:00,0,3.26122384155306
13,2017-06-21 12:00:00,0,3.82857883863942
13,2017-06-21 12:15:00,0,4.1728292496846
13,2017-06-21 12:30:00,0,3.89819601584568
13,2017-06-21 12:45:00,0,4.22552235088679
13,2017-06-21 13:00:00,0,2.9134386319615
13,2017-06-21 13:15:00,0,2.54979249328995
13,2017-06-21 13:30:00,0,1.98963077437215
13,2017-06-21 13:45:00,0,1.91623992483937
13,2017-06-21 14:00:00,0,1.83984738963509
13,2017-06-21 14:15:00,0,1.80585122151835
13,2017-06-21 14:30:00,0,1.78119201006758
13,2017-06-21 14:45:00,0,1.78243720081281
13,2017-06-21 15:00:00,0,2.47969704463217
13,2017-06-21 15:15:00,0,2.53221419847198
13,2017-06-21 15:30:00,0,2.56786354483785
13,2017-06-21 15:45:00,0,2.60428115163242
13,2017-06-21 16:00:00,0,2.60979510445471
13,2017-06-21 16:15:00,0,2.65511762114482
13,2017-06-21 16:30:00,0,2.68679783965998
13,2017-06-21 16:45:00,17,3.13333340009342
13,2017-06-21 17:00:00,0,3.43904159755392
13,2017-06-21 17:15:00,9,3.18655238135809
13,2017-06-21 17:30:00,7,3.14839483389206
13,2017-06-21 17:45:00,6,4.20817557135177
13,2017-06-21 18:00:00,0,4.09677330354685
13,2017-06-21 18:15:00,0,3.25051236828705
13,2017-06-21 18:30:00,2,2.76793645860772
13,2017-06-21 18:45:00,2,2.63613708837154
13,2017-06-21 19:00:00,0,0.604814295121585
13,2017-06-21 19:15:00,0,0.546259620839397
13,2017-06-21 19:30:00,0,0.534473100774237
13,2017-06-21 19:45:00,0,0.527318735636512
13,2017-06-21 20:00:00,0,0.459482048887514
13,2017-06-21 20:15:00,0,0.444568719714087
13,2017-06-21 20:30:00,0,0.441012840856767
13,2017-06-21 20:45:00,0,0.436172159832465
13,2017-06-21 21:00:00,0,0.95104034034754
13,2017-06-21 21:15:00,5,0.967558738975598
13,2017-06-21 21:30:00,3,0.978389845773619
13,2017-06-21 21:45:00,2,0.984593190936907
13,2017-06-21 22:00:00,1,0.622921903100288
13,2017-06-21 22:15:00,0,0.62232553251762
13,2017-06-21 22:30:00,0,0.622593638343302
13,2017-06-21 22:45:00,1,0.617709138837344
13,2017-06-21 23:00:00,0,1.2333484021612
13,2017-06-21 23:15:00,6,1.26897565137215
13,2017-06-21 23:30:00,0,1.27891414768872
13,2017-06-21 23:45:00,0,1.27255081825833
13,2017-06-22 00:00:00,1,0.810499409772709
13,2017-06-22 00:15:00,2,0.80469600051984
13,2017-06-22 00:30:00,0,0.792133637461454
13,2017-06-22 00:45:00,0,0.792028428590651
13,2017-06-22 01:00:00,0,0.69519010756031
13,2017-06-22 01:15:00,0,0.684685898846705
13,2017-06-22 01:30:00,0,0.666143010487247
13,2017-06-22 01:45:00,0,0.664081401681364
13,2017-06-22 02:00:00,0,0.522814766423142
13,2017-06-22 02:15:00,0,0.520139935878107
13,2017-06-22 02:30:00,0,0.518405039846077
13,2017-06-22 02:45:00,0,0.522100114039004
13,2017-06-22 03:00:00,0,0.340005713111212
13,2017-06-22 03:15:00,0,0.338629554447079
13,2017-06-22 03:30:00,0,0.331221640280147
13,2017-06-22 03:45:00,0,0.325806291323455
13,2017-06-22 04:00:00,0,0.162753705327623
13,2017-06-22 04:15:00,0,0.161848446109681
13,2017-06-22 04:30:00,0,0.161265498598037
13,2017-06-22 04:45:00,0,0.160903947092158
13,2017-06-22 05:00:00,0,0.251845030050875
13,2017-06-22 05:15:00,0,0.252587208538934
13,2017-06-22 05:30:00,0,0.253098707286049
13,2017-06-22 05:45:00,0,0.276172854255241
13,2017-06-22 06:00:00,0,2.54384669945764
13,2017-06-22 06:15:00,0,2.96070467247305
13,2017-06-22 06:30:00,0,2.89583398848054
13,2017-06-22 06:45:00,9,2.68573825550269
13,2017-06-22 07:00:00,6,2.8784006710276
13,2017-06-22 07:15:00,7,3.09414147260337
13,2017-06-22 07:30:00,0,3.06657298626352
13,2017-06-22 07:45:00,0,2.78867211401519
13,2017-06-22 08:00:00,0,1.97141020251465
13,2017-06-22 08:15:00,0,1.91448573666093
13,2017-06-22 08:30:00,0,1.86567395470243
13,2017-06-22 08:45:00,0,1.82617113515079
13,2017-06-22 09:00:00,0,1.98226585267687
13,2017-06-22 09:15:00,0,1.98767429796949
13,2017-06-22 09:30:00,0,1.99204070246303
13,2017-06-22 09:45:00,0,2.00293305034415
13,2017-06-22 10:00:00,0,2.54634891282058
13,2017-06-22 10:15:00,16,2.59827463612182
13,2017-06-22 10:30:00,0,2.84467168650853
13,2017-06-22 10:45:00,0,3.34025651500576
13,2017-06-22 11:00:00,17,3.29204114649435
13,2017-06-22 11:15:00,0,2.92193372395737
13,2017-06-22 11:30:00,0,2.63861355960302
13,2017-06-22 11:45:00,16,2.61645857517893
13,2017-06-22 12:00:00,0,2.70620705504148
13,2017-06-22 12:15:00,0,2.69429856590658
13,2017-06-22 12:30:00,0,2.68903762782856
13,2017-06-22 12:45:00,0,2.67540990201611
13,2017-06-22 13:00:00,0,2.34053603901237
13,2017-06-22 13:15:00,0,3.06255730759968
13,2017-06-22 13:30:00,0,3.13715163863818
13,2017-06-22 13:45:00,0,2.34389022965257
13,2017-06-22 14:00:00,0,1.90662249928531
13,2017-06-22 14:15:00,5,1.87311030523971
13,2017-06-22 14:30:00,15,1.83238020360051
13,2017-06-22 14:45:00,0,1.80174080723359
13,2017-06-22 15:00:00,0,2.48777940453043
13,2017-06-22 15:15:00,0,2.54121810031015
13,2017-06-22 15:30:00,17,2.58046464593178
13,2017-06-22 15:45:00,0,2.61491680655859
13,2017-06-22 16:00:00,0,2.60120011803164
13,2017-06-22 16:15:00,8,2.60717453088379
13,2017-06-22 16:30:00,6,2.61739994331448
13,2017-06-22 16:45:00,0,3.08468740745203
13,2017-06-22 17:00:00,0,3.43843022379729
13,2017-06-22 17:15:00,0,3.45612873367274
13,2017-06-22 17:30:00,0,3.32478243171761
13,2017-06-22 17:45:00,0,4.01401244544538
13,2017-06-22 18:00:00,0,3.73058740447786
13,2017-06-22 18:15:00,4,3.24889544818562
13,2017-06-22 18:30:00,7,2.81687227687075
13,2017-06-22 18:45:00,0,2.84865849540637
13,2017-06-22 19:00:00,1,0.679694491857615
13,2017-06-22 19:15:00,0,0.592569463446673
13,2017-06-22 19:30:00,0,0.536827022987446
13,2017-06-22 19:45:00,0,0.519703247486847
13,2017-06-22 20:00:00,0,0.460007989678142
13,2017-06-22 20:15:00,0,0.462727083785514
13,2017-06-22 20:30:00,0,0.46034660087652
13,2017-06-22 20:45:00,0,0.450054034736318
13,2017-06-22 21:00:00,0,0.956777515538053
13,2017-06-22 21:15:00,3,0.972738538922642
13,2017-06-22 21:30:00,3,0.983429371329736
13,2017-06-22 21:45:00,2,0.990069414426154
13,2017-06-22 22:00:00,1,0.626683514678667
13,2017-06-22 22:15:00,0,0.61963658337829
13,2017-06-22 22:30:00,7,0.615014856400285
13,2017-06-22 22:45:00,2,0.613376492121794
13,2017-06-22 23:00:00,1,1.2390383858524
13,2017-06-22 23:15:00,2,1.27455405224177
13,2017-06-22 23:30:00,0,1.28505491271173
13,2017-06-22 23:45:00,0,1.27998868268036
13,2017-06-23 00:00:00,0,0.956672923312778
13,2017-06-23 00:15:00,1,0.961359409165051
13,2017-06-23 00:30:00,1,0.943911108575634
13,2017-06-23 00:45:00,0,0.914927008802122
13,2017-06-23 01:00:00,0,0.800184819575927
13,2017-06-23 01:15:00,1,0.802669591194326
13,2017-06-23 01:30:00,0,0.795412446426645
13,2017-06-23 01:45:00,0,0.78297188550969
13,2017-06-23 02:00:00,1,0.616334769951015
13,2017-06-23 02:15:00,0,0.612830779453864
13,2017-06-23 02:30:00,1,0.610468730360524
13,2017-06-23 02:45:00,0,0.608040877489805
13,2017-06-23 03:00:00,0,0.388581254705866
13,2017-06-23 03:15:00,0,0.385793812462173
13,2017-06-23 03:30:00,0,0.383949995323471
13,2017-06-23 03:45:00,0,0.382170198914141
13,2017-06-23 04:00:00,0,0.190836846211911
13,2017-06-23 04:15:00,0,0.189648729606901
13,2017-06-23 04:30:00,0,0.188880009241654
13,2017-06-23 04:45:00,0,0.18837943571172
13,2017-06-23 05:00:00,0,0.294723739954226
13,2017-06-23 05:15:00,0,0.295719842760969
13,2017-06-23 05:30:00,0,0.30594578220449
13,2017-06-23 05:45:00,2,0.376232227052059
13,2017-06-23 06:00:00,6,3.36677977940644
13,2017-06-23 06:15:00,7,3.58587183271348
13,2017-06-23 06:30:00,9,3.44895173412515
13,2017-06-23 06:45:00,8,3.60193778022856
13,2017-06-23 07:00:00,5,3.83820960697198
13,2017-06-23 07:15:00,9,4.61085441172602
13,2017-06-23 07:30:00,0,4.91871523548867
13,2017-06-23 07:45:00,0,4.2293056551765
13,2017-06-23 08:00:00,0,2.5808281724818
13,2017-06-23 08:15:00,0,2.457462719292
13,2017-06-23 08:30:00,0,2.34930458314875
13,2017-06-23 08:45:00,0,2.25271840722514
13,2017-06-23 09:00:00,0,2.40774451351176
13,2017-06-23 09:15:00,16,2.87949551631758
13,2017-06-23 09:30:00,0,3.94356307913809
13,2017-06-23 09:45:00,17,4.22538242266505
13,2017-06-23 10:00:00,0,4.10617672528261
13,2017-06-23 10:15:00,0,3.8134769629536
13,2017-06-23 10:30:00,0,4.37328886785059
13,2017-06-23 10:45:00,9,4.38611892370223
13,2017-06-23 11:00:00,0,3.57401946627132
13,2017-06-23 11:15:00,0,3.28215512161247
